"Probe.set"	"Name"	"GB.acc"	"Symbol"	"Cytoband"	"C_1"	"C_2"	"C_3"	"C_4"	"C_5"	"C_6"	"C_7"	"C_8"	"C_9"	"C_10"	"C_11"	"C_12"	"C_13"	"C_14"	"DMD_4"	"DMD_5"	"DMD_6"	"DMD_7"	"DMD_10"	"DMD_11"	"DMD_12"	"DMD_13"	"DMD_14"	"DMD_15"	"DMD_16"	"DMD_17"	"DMD_18"	"DMD_19"	"DMD_20"	"DMD_21"	"DMD_22"	"DMD_23"	"DMD_24"
"53"	"200749_at"	"RAN, member RAS oncogene family"	"BF112006"	"RAN"	"Chr:12q24.3"	6.579823017	7.748230457	7.051980019	7.109501362	7.659246445	7.002931595	6.75521946	7.607965469	6.282435417	7.1528368	7.292490482	7.255288601	7.164166451	6.725656033	7.432837486	7.517338276	6.915534496	6.536618233	6.439250946	6.693459034	8.135296822	6.803920269	6.897433758	8.063831329	6.90482235	6.065557003	7.417152405	6.836027145	7.162653923	7.039908886	8.047052383	6.535685062	6.992325783
"54"	"200750_s_at"	"RAN, member RAS oncogene family"	"AF054183"	"RAN"	"Chr:12q24.3"	8.109186172	8.631155014	8.589874268	8.406659126	9.158561707	7.766116142	8.305583	8.664222717	7.053358078	8.545755386	8.745316505	8.956158638	8.581412315	7.609185696	9.127367973	9.205866814	8.98277092	8.398523331	8.572902679	8.651186943	9.192527771	8.5625	8.940942764	9.304093361	9.492871284	7.798798561	9.830368996	9.161396027	8.648491859	9.425117493	9.083362579	8.059096336	8.937904358
"55"	"200760_s_at"	"ADP-ribosylation-like factor 6 interacting protein 5"	"N92494"	"ARL6IP5"	"Chr:3p14"	8.979312897	8.857903481	9.157613754	9.700393677	9.743907928	8.465708733	8.493679047	9.850186348	8.034461975	9.170272827	9.626620293	9.593580246	9.03371048	8.652606964	9.501832008	9.662708282	9.527488708	8.936429977	8.664871216	9.193285942	9.955821991	9.285570145	9.596356392	9.340685844	9.760020256	8.124807358	9.944453239	9.695498466	9.442113876	9.383944511	10.05387497	8.935091019	9.745467186
"56"	"200761_s_at"	"ADP-ribosylation-like factor 6 interacting protein 5"	"NM_006407"	"ARL6IP5"	"Chr:3p14"	9.493337631	10.06256962	9.627409935	10.10897923	10.41359425	9.210174561	9.200863838	10.97685146	9.14426136	10.37329578	10.67014122	10.26653576	10.09806919	9.636380196	10.49237251	10.7305336	10.40041733	10.11225796	10.00422287	9.879693985	10.74704456	9.949702263	10.03757095	10.34205914	10.6276474	9.424197197	10.90458393	10.63823032	10.10286617	10.43418121	11.01709461	9.652041435	10.62643147
"57"	"200762_at"	"dihydropyrimidinase-like 2"	"NM_001386"	"DPYSL2"	"Chr:8p22-p21"	7.541024685	7.92884016	7.885672092	7.449329376	8.855010033	7.130759239	7.985677719	8.856379509	7.954930782	8.684589386	8.591161728	8.306208611	9.171075821	7.671522141	9.079120636	9.187186241	9.100291252	8.502606392	8.704915047	8.352330208	9.68475914	8.558160782	8.609652519	9.751536369	8.453297615	8.048914909	8.846262932	9.266918182	8.782416344	9.158802986	8.969385147	8.165341377	8.609652519
"58"	"200772_x_at"	"prothymosin, alpha (gene sequence 28)"	"BF686442"	"PTMA"	"Chr:2q35-q36"	7.468105316	8.156457901	8.033738136	7.460814953	9.03672123	7.774395943	7.691576481	8.609911919	7.820655823	8.598021507	8.195756912	8.285546303	8.834188461	7.051034451	9.245941162	9.095032692	8.468312263	8.678339958	9.243479729	8.131626129	9.381728172	7.95330286	9.141811371	9.829992294	9.031269073	8.462156296	9.501700401	9.410243034	8.160322189	9.173624992	8.864635468	8.319238663	8.153326988
"59"	"200774_at"	"family with sequence similarity 120A"	"BE963765"	"FAM120A"	"Chr:9q22.31"	7.945441246	8.506654739	8.390418053	8.294835091	9.037361145	7.360971451	8.439551353	9.461620331	7.593296528	9.074595451	9.107212067	9.33641243	9.263727188	8.351696968	9.07514286	10.01784801	9.795096397	8.707817078	7.907507896	8.387030602	9.842695236	8.346874237	8.386605263	9.402145386	8.677670479	7.106852531	8.710506439	8.713589668	9.446025848	8.713589668	9.549242973	8.623814583	9.282976151
"60"	"200777_s_at"	""	"NM_014670"	""	""	6.535006523	6.901973248	6.540335655	6.49034214	7.200948715	6.218745232	7.097084999	7.5413661	5.934668064	7.233534813	7.108904839	7.182644844	7.420781136	5.927465916	7.871353626	8.275250435	7.85033083	7.291507244	6.677347183	7.162159443	8.356321335	7.215538979	7.494361877	7.91735363	7.627360821	6.386689186	7.641787529	7.164276123	7.776078224	7.441682339	8.408494949	6.734648705	7.449867249
"61"	"200782_at"	"annexin A5"	"NM_001154"	"ANXA5"	"Chr:4q26-q28|4q28-q32"	8.706694603	8.848176003	9.106158257	7.654393196	9.477872849	8.103199959	8.940407753	9.324001312	8.236996651	8.768749237	8.776713371	8.317759514	9.352560043	8.43079567	9.709746361	9.996035576	9.818576813	9.10544014	9.330845833	8.979049683	9.864218712	9.115132332	9.379289627	9.432535172	9.776099205	8.849783897	10.09468269	9.775975227	9.65911293	9.820687294	10.05208969	9.193677902	9.289723396
"62"	"200790_at"	"ornithine decarboxylase 1"	"NM_002539"	"ODC1"	"Chr:2p25"	8.22999382	9.931267738	8.697346687	8.314993858	8.62057972	7.712935925	8.907184601	8.960532188	7.285108089	8.62616539	8.757284164	8.608524323	8.502628326	8.104289055	9.391216278	9.43146801	9.867206573	8.407973289	8.513856888	8.635708809	9.462473869	8.753854752	9.119894028	9.431708336	9.432866096	7.70929718	9.174891472	8.478128433	9.041864395	9.003209114	9.357122421	8.19773674	9.071269989
"63"	"200793_s_at"	"aconitase 2, mitochondrial"	"NM_001098"	"ACO2"	"Chr:22q11.2-q13.31|22q13.2-q13.31"	10.91694736	11.18981361	10.89031029	10.38357449	11.13565826	10.37496281	10.57054806	10.77265835	10.06333733	10.53832912	11.15637493	10.56733131	10.68578243	10.68165302	10.54773426	10.01757145	8.993411064	10.13047218	10.00160789	10.53148079	9.937280655	9.971360207	10.22625351	10.25440693	10.39045811	9.784606934	10.28119564	10.92008495	9.351079941	10.8087368	10.43654633	9.609107971	10.21405697
"64"	"200798_x_at"	"myeloid cell leukemia sequence 1 (BCL2-related)"	"NM_021960"	"MCL1"	"Chr:1q21"	7.314493656	6.056763172	8.349504471	8.695950508	8.010739326	7.826452732	8.412883759	8.058738708	7.698552132	8.088522911	8.224662781	8.11533165	8.264941216	7.738994598	7.378100872	9.0159235	8.510390282	7.018622875	7.671465874	7.990574837	8.405920982	8.169988632	7.410675526	7.796097279	7.878538609	7.305470467	7.768428802	8.636260986	8.544167519	7.733242035	8.191349983	7.377101421	7.805763721
"65"	"200799_at"	"heat shock 70kDa protein 1A"	"NM_005345"	"HSPA1A"	"Chr:6p21.3"	9.97886467	10.98105431	9.727508545	10.3667326	10.52864838	10.33385563	9.78202343	10.78318977	9.890032768	10.81583023	11.19510841	10.73292255	10.49457455	10.40025043	10.21051502	10.75341129	10.96994877	9.935539246	9.730313301	9.983264923	10.72567463	10.0481739	9.601988792	11.50864315	9.896995544	9.599040985	9.760157585	10.84567356	10.43898392	10.49620533	10.7420826	9.392764091	10.29670811
"66"	"200800_s_at"	""	"NM_005345"	""	""	8.642012596	9.33605957	8.050587654	8.537416458	8.751072884	8.393331528	8.293112755	8.746453285	7.770481586	8.927630424	9.074569702	8.855827332	8.395811081	8.464014053	8.492465019	8.317274094	8.614618301	7.818757057	8.814359665	8.373565674	8.384429932	8.27703476	8.440472603	9.510454178	8.747366905	8.874470711	8.834358215	9.485458374	7.926791191	9.246323586	8.581821442	7.971114635	8.547123909
"67"	"200801_x_at"	"actin, beta"	"NM_001101"	"ACTB"	"Chr:7p15-p12"	11.79103374	11.88756847	12.30116272	11.46717167	12.19338703	11.49395657	11.79440689	12.13212776	11.53845406	12.27200317	12.25364876	11.92547321	12.93292809	11.69190121	12.69488525	12.8226223	12.73259926	12.51098251	12.63499069	12.69083214	12.87876797	12.29716778	13.08327198	12.98915005	12.98639107	12.57632542	13.17139435	12.30256557	12.64041328	12.75138283	12.89424706	12.34881115	12.53687191
"68"	"200810_s_at"	"cold inducible RNA binding protein"	"NM_001280"	"CIRBP"	"Chr:19p13.3"	9.04672718	9.722452164	9.505722046	10.00444603	10.50176525	9.663035393	9.868729591	10.25039768	8.790842056	10.13669395	9.754354477	9.853185654	9.442635536	8.508114815	10.00563049	9.652024269	9.525725365	9.546892166	9.034692764	9.587198257	10.32390118	9.926239014	10.0985651	9.458865166	10.14152431	8.816716194	10.15736961	10.00429058	9.391778946	9.436653137	10.00496483	9.324994087	9.569026947
"69"	"200826_at"	"small nuclear ribonucleoprotein D2 polypeptide 16.5kDa"	"NM_004597"	"SNRPD2"	"Chr:19q13.2"	9.42172718	9.962950706	9.500589371	9.501779556	10.02600384	8.904882431	9.748592377	10.04551506	8.443499565	9.708780289	9.521613121	9.537285805	9.460871696	8.541932106	10.21973324	9.562275887	10.06706333	9.782748222	9.803712845	9.702496529	10.37643051	9.711439133	9.961733818	9.807872772	10.11745548	9.224888802	10.33775711	10.13868523	9.204455376	10.32586765	10.1859293	8.850939751	9.592879295
"70"	"200831_s_at"	"stearoyl-CoA desaturase (delta-9-desaturase)"	"AA678241"	"SCD"	"Chr:10q23-q24"	9.601179123	8.437824249	10.73845959	8.947110176	11.04932213	8.320324898	8.502334595	8.083395004	8.44683075	7.771310806	9.17540741	8.137674332	8.283819199	8.458603859	11.48989487	8.881292343	8.426048279	8.004114151	9.53129673	8.810385704	8.779141426	8.569803238	8.186565399	7.947164059	8.471146584	8.671545029	8.390867233	8.159593582	8.368683815	8.633666039	10.11271191	8.601878166	8.428700447
"71"	"200832_s_at"	"stearoyl-CoA desaturase (delta-9-desaturase)"	"AB032261"	"SCD"	"Chr:10q23-q24"	7.67865324	6.94075346	10.276021	6.897501469	10.29361057	6.200968266	6.653569221	6.00802803	6.523766994	5.751234055	8.41215229	6.661146164	5.939034939	6.526204586	10.86746502	7.743839741	6.587375641	6.695503712	8.399401665	7.454767227	7.27761364	6.634316921	6.838190079	6.520498753	7.247772694	6.581651211	6.902828217	6.339017391	6.925143719	7.162825584	10.15389442	7.572288513	6.864873409
"72"	"200833_s_at"	"RAP1B, member of RAS oncogene family"	"NM_015646"	"RAP1B"	"Chr:12q14"	7.064986706	8.107328415	7.861258984	7.375226021	8.473156929	7.062516689	7.903142452	7.807399273	6.894777775	8.235748291	8.082123756	7.681516647	8.401491165	7.197476864	8.504314423	8.904684067	8.986519814	7.577326298	8.010224342	7.951497555	9.112423897	8.434504509	8.277173996	8.698225975	8.0540905	7.282113552	8.290658951	8.644478798	8.414482117	8.332269669	8.532779694	7.37786293	7.770378113
"73"	"200838_at"	"cathepsin B"	"NM_001908"	"CTSB"	"Chr:8p22"	8.807909966	9.242413521	8.470990181	8.78945446	8.861508369	8.461279869	8.573228836	8.541481972	8.376756668	8.686288834	8.470723152	8.683945656	8.995463371	8.280520439	9.524580002	9.379261971	9.076953888	8.615098	9.181015015	8.892824173	9.393668175	9.207309723	9.112936974	9.322502136	9.843221664	8.669219971	10.4265213	9.738516808	9.42307663	9.752796173	9.731180191	8.789406776	9.010463715
"74"	"200839_s_at"	"cathepsin B"	"NM_001908"	"CTSB"	"Chr:8p22"	8.834956169	9.847183228	8.722308159	8.637137413	9.248405457	8.562962532	8.818191528	8.675043106	8.368587494	8.779946327	8.571568489	8.933269501	9.058317184	8.36783886	9.918056488	9.97124958	9.547829628	8.802244186	9.450395584	9.463460922	10.26359463	9.715097427	9.599658966	9.869843483	9.981996536	9.146623611	10.78144455	9.956440926	9.865695953	10.07999611	9.75302124	9.068744659	9.22415638
"75"	"200853_at"	"H2A histone family, member Z"	"NM_002106"	"H2AFZ"	"Chr:4q24"	7.638752937	7.790479183	7.880783558	7.795934677	8.112864494	7.057026863	7.449389935	8.01935482	6.744000435	7.79275322	7.951406479	7.696633816	8.236704826	7.184785366	8.236527443	7.947454929	8.320786476	7.179704666	7.678751469	7.748518467	8.347118378	7.944731236	7.852384567	7.915788651	7.628702164	6.935984612	7.987121582	8.480112076	7.885408401	7.875072002	7.800554752	6.876252174	7.519833565
"76"	"200869_at"	""	"NM_000980"	""	""	11.74506664	11.68334579	11.74043179	11.47141552	11.34673786	10.9455719	12.11828423	11.19096088	11.11483097	11.34859943	10.55783844	10.71300411	10.84293365	10.27674675	11.46861267	10.53634453	11.20593643	11.41052532	11.87195683	11.3257513	11.18079376	11.79763126	12.35674667	11.39598656	11.76621342	11.14452553	12.13288498	11.80297565	10.50887203	11.75817871	11.29719162	10.66399002	10.90801811
"77"	"200872_at"	"S100 calcium binding protein A10"	"NM_002966"	"S100A10"	"Chr:1q21"	9.449167252	9.126221657	9.819127083	9.347682953	10.0517149	8.223138809	9.61788559	9.849729538	8.808094025	9.876636505	9.865757942	9.738184929	10.29316044	9.128774643	10.72779179	10.70736408	10.98704624	10.2727766	10.6088171	10.45759106	11.20487881	10.59368134	10.40524864	11.18523979	11.38084698	10.05653477	12.21183681	11.0024395	10.96480274	11.25127125	11.05878735	10.49301434	11.06216526
"78"	"200873_s_at"	"chaperonin containing TCP1, subunit 8 (theta)"	"NM_006585"	"CCT8"	"Chr:21q22.11"	8.564066887	9.35384655	8.797236443	8.83366394	9.617321014	8.269093513	8.938863754	9.643598557	7.935799122	9.096931458	9.499249458	9.259461403	9.164359093	8.023304939	9.580418587	9.764061928	10.0182476	8.941928864	8.554219246	8.920427322	9.886318207	8.731664658	9.035505295	9.506920815	9.493659019	7.982291698	9.558943748	9.242745399	9.141008377	9.366351128	9.52033329	8.408777237	9.321456909
"79"	"200883_at"	"ubiquinol-cytochrome c reductase core protein II"	"NM_003366"	"UQCRC2"	"Chr:16p12"	10.0042181	9.499332428	9.878733635	9.492864609	10.32591152	9.406067848	9.742509842	10.58310413	9.068151474	10.37347794	10.69963646	10.50758743	10.31195068	9.713947296	10.09912586	10.10793591	8.39350605	9.268758774	9.113665581	9.555098534	10.03583527	9.463069916	9.326153755	9.752613068	9.717954636	8.414755821	9.533467293	10.35868359	9.510641098	10.21613026	10.48613071	9.19397831	9.80723381
"80"	"200884_at"	"creatine kinase, brain"	"NM_001823"	"CKB"	"Chr:14q32"	8.030877113	8.949982643	7.990218639	7.390594006	8.812513351	7.661369801	7.671408176	8.545038223	7.752425671	7.472120762	8.774522781	8.606455803	7.464924812	7.44058609	8.548756599	7.819859505	8.301267624	8.959137917	8.745225906	8.608287811	8.325755119	8.38744545	8.69029808	8.8712883	10.03251648	8.422039032	8.85110569	8.751229286	8.452498436	9.251880646	8.488110542	8.729660034	8.939774513
"81"	"200885_at"	"ras homolog gene family, member C"	"NM_005167"	"RHOC"	"Chr:1p13.1"	8.13380909	8.126365662	7.838320255	7.28475666	8.140122414	7.181764126	7.617944717	7.781001568	7.424627781	7.574752808	7.557947159	7.269253254	8.470117569	7.311789989	8.19280529	8.01428318	7.76739645	7.857093334	8.373209953	7.860437393	8.259422302	7.74849081	8.454270363	8.091562271	8.735214233	8.09804821	8.859395027	8.275681496	7.45634079	8.709387779	8.195923805	7.426341057	8.117861748
"82"	"200886_s_at"	""	"NM_002629"	""	""	8.106194496	8.849924088	8.610692978	8.347663879	8.795140266	7.62892437	8.256228447	8.71476841	8.020035744	8.637895584	8.644274712	8.592383385	8.977164268	7.537106514	9.415431976	9.077936172	9.05500412	8.884169579	8.767702103	8.931328773	9.527344704	8.85912323	9.038672447	9.490380287	9.568890572	8.226197243	9.733510971	8.844226837	9.146474838	9.244268417	9.394536018	8.817997932	9.157877922
"83"	"200887_s_at"	"signal transducer and activator of transcription 1, 91kDa"	"NM_007315"	"STAT1"	"Chr:2q32.2"	7.952787399	7.52118969	8.0933218	7.881193161	8.272258759	8.339338303	7.507375717	8.97115612	7.999829292	8.920549393	10.43760109	8.832492828	8.421086311	8.36742878	8.72355175	10.14157391	8.820021629	8.652245522	8.206306458	8.302605629	9.89787674	10.47127151	8.511146545	9.170695305	8.812256813	8.401642799	9.250383377	9.77842617	11.28661346	8.558938026	9.230093002	8.150906563	8.913791656
"84"	"200891_s_at"	"signal sequence receptor, alpha (translocon-associated protein alpha)"	"NM_003144"	"SSR1"	"Chr:6p24.3"	7.748980999	7.720596313	7.957606316	7.572547436	8.363373756	7.571822166	7.86564064	8.213132858	6.764050961	8.244604111	8.092859268	8.064320564	8.330457687	6.809400082	8.691905022	8.721446991	8.268115997	8.264343262	7.896462917	8.104577065	9.594337463	8.008143425	8.2109375	8.598092079	8.602371216	7.820480347	8.777640343	8.332118988	8.15914917	8.35203743	8.837285995	7.500303745	8.184319496
"85"	"200893_at"	"splicing factor, arginine/serine-rich 10 (transformer 2 homolog, Drosophila)"	"NM_004593"	"SFRS10"	"Chr:3q26.2-q27"	7.650617123	8.982873917	8.486587524	7.684616089	8.890937805	7.423288822	8.563776016	8.475543022	7.243840694	8.533840179	8.680291176	8.274202347	8.250648499	7.29343605	8.815997124	9.105043411	8.964138985	7.862204552	7.885466099	7.975300312	9.498257637	8.224266052	8.306612968	8.891822815	8.190963745	7.369743824	8.58883667	8.068939209	8.376095772	8.362985611	8.810850143	7.318443775	7.7026577
"86"	"200905_x_at"	"major histocompatibility complex, class I, E"	"NM_005516"	"HLA-E"	"Chr:6p21.3"	8.742459297	8.526074409	8.901735306	8.873966217	9.329227448	8.704992294	8.759238243	9.473162651	9.086184502	9.769450188	9.621074677	9.378119469	9.467104912	8.856123924	9.593212128	9.513532639	8.703322411	9.242115021	9.733085632	9.319365501	9.710432053	9.992264748	9.904811859	9.569243431	9.872073174	9.846064568	9.883375168	10.36550331	10.28651619	9.877976418	9.932678223	9.482699394	9.249800682
"87"	"200910_at"	"chaperonin containing TCP1, subunit 3 (gamma)"	"NM_005998"	"CCT3"	"Chr:1q23"	8.563099861	9.294409752	8.541702271	8.472776413	9.161306381	7.832443237	8.678147316	8.873074532	7.339426517	8.624620438	8.707380295	8.476804733	8.434393883	7.886324883	9.414833069	8.587273598	9.580560684	8.557721138	8.710352898	8.615469933	9.13761425	8.616959572	8.919445038	9.622268677	9.471167564	7.995986938	9.466077805	9.485391617	8.401708603	9.332855225	9.306979179	8.254487991	8.943332672
"88"	"200914_x_at"	"kinectin 1 (kinesin receptor)"	"BF589024"	"KTN1"	"Chr:14q22.1"	6.447078228	7.928748608	6.936513424	7.483692169	8.768251419	7.92349577	7.675537109	8.684638023	6.42673254	9.350129128	8.763542175	8.674156189	8.546115875	8.01266098	8.077758789	8.238308907	7.681583405	8.05376339	6.437234879	6.934201241	8.870729446	7.289639473	6.854894161	8.7504673	6.856035709	6.913799286	6.873260498	7.764547825	8.301436424	7.725976467	8.344583511	7.726661682	8.019035339
"89"	"200915_x_at"	"kinectin 1 (kinesin receptor)"	"NM_004986"	"KTN1"	"Chr:14q22.1"	9.466880798	9.817944527	9.324548721	10.01137829	10.33444309	10.04836941	10.02777863	10.58306789	8.968231201	10.72802925	10.21022701	10.52468395	10.7050209	9.907795906	9.976080894	9.737885475	9.058446884	9.748783112	9.020472527	9.054787636	10.44127178	9.745901108	9.098787308	9.964324951	9.640086174	8.558539391	9.564917564	10.28833199	9.998071671	9.868562698	10.24673939	9.462895393	10.1908474
"90"	"200920_s_at"	"B-cell translocation gene 1, anti-proliferative"	"AL535380"	"BTG1"	"Chr:12q22"	7.41989851	7.514579296	7.903469563	8.015818596	9.431177139	7.326817513	8.342889786	8.987445831	7.96983099	8.855786324	8.273505211	8.199131012	8.145570755	6.640659809	9.339465141	9.035671234	8.888408661	8.540097237	9.010499954	8.353791237	9.598905563	9.287261009	8.803079605	8.569620132	8.750687599	8.242791176	8.744610786	9.535123825	8.526516914	8.864636421	8.937586784	8.020552635	8.281328201
"91"	"200921_s_at"	"B-cell translocation gene 1, anti-proliferative"	"NM_001731"	"BTG1"	"Chr:12q22"	7.687708855	7.720130444	8.086762428	8.263554573	9.101311684	6.983278275	8.426929474	8.457025528	7.830673695	8.610043526	8.425747871	8.227891922	8.3093853	6.658837795	9.360905647	8.857487679	8.959105492	8.223058701	8.703688622	8.400787354	9.5495224	9.521469116	8.727214813	8.812440872	8.586586952	7.779163361	8.600345612	9.440273285	8.57231617	8.841023445	8.926774979	8.19867897	8.685811996
"92"	"200923_at"	"lectin, galactoside-binding, soluble, 3 binding protein"	"NM_005567"	"LGALS3BP"	"Chr:17q25"	7.717105389	6.53316164	8.291955948	6.929439545	7.556877136	7.160852432	7.480506897	7.700521946	7.618762493	8.13778019	7.773909092	7.52869463	8.205732346	7.464691162	8.487081528	8.621712685	7.821193695	8.299412727	8.506110191	8.303495407	8.692446709	9.446351051	8.571455956	8.388400078	8.743690491	8.301311493	8.976189613	9.593203545	8.809153557	8.699222565	8.724281311	7.982909679	8.67289257
"93"	"200925_at"	"cytochrome c oxidase subunit VIa polypeptide 1"	"NM_004373"	"COX6A1"	"Chr:12q24.2|12q24.2"	8.006530762	8.720315933	8.817009926	7.900025368	9.242367744	8.071788788	8.391000748	8.868520737	7.897547722	8.734931946	8.79330349	8.095281601	9.133234024	7.439051151	9.735174179	9.385444641	8.910751343	8.960837364	9.077257156	8.711527824	9.633263588	8.803291321	8.92680645	9.261651039	9.508387566	8.295240402	9.559100151	9.193324089	8.664628983	9.364891052	9.507937431	8.378033638	8.406338692
